Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AQI
25-09-2023,10.32166667,25.28708333,13.4584375,3.676875,24.76520833,0.604270833,5.450104167,28
26-09-2023,14.56375,35.68,14.30270833,3.4515625,29.24604167,0.524895833,5.167291667,28
27-09-2023,18.5725,45.50208333,16.86239583,3.6471875,29.65385417,0.600208333,7.688854167,42
28-09-2023,18.89010417,46.27791667,17.15583333,3.73625,29.60052083,0.552708333,12.383125,40
29-09-2023,19.29,47.260625,13.47270833,4.590729167,21.705,0.731770833,23.72135417,48
30-09-2023,17.31,42.42666667,3.596666667,4.7228125,14.91041667,0.5421875,14.17895833,46
01-10-2023,9.935,24.35041667,1.3190625,4.165625,14.44989583,0.48625,8.445625,18
02-10-2023,6.346710526,15.55105263,1.940471014,3.621594203,14.31634058,0.348913043,10.22625,23
03-10-2023,5.615,13.75666667,1.325,4.013854167,13.75635417,0.413541667,6.7521875,25
04-10-2023,7.961666667,19.50541667,1.323645833,3.973020833,14.65864583,0.42125,6.319270833,28
05-10-2023,8.89,21.78,1.367291667,4.109166667,11.77447917,0.506666667,4.638229167,28
06-10-2023,11.05166667,27.0775,1.308020833,4.356875,12.676875,0.462083333,4.9559375,28
07-10-2023,18.94369565,46.67227273,1.8175,4.413541667,13.3128125,0.370833333,7.3165625,33
08-10-2023,29.30604167,71.78875,1.31125,4.674583333,14.62833333,0.641979167,7.662708333,80
09-10-2023,23.4425,57.43227273,1.785208333,4.2971875,13.85145833,0.379444444,6.770833333,77
10-10-2023,20.75022727,50.83545455,1.919583333,4.2409375,11.86770833,0.293854167,6.29125,58
11-10-2023,20.93375,51.26454545,1.548645833,4.450208333,12.03447917,0.2884375,6.657395833,50
12-10-2023,26.57697917,65.11291667,1.351666667,5.102083333,12.50947917,0.600104167,6.542604167,66
13-10-2023,28.54625,69.93041667,1.3459375,5.623958333,14.6571875,0.690104167,7.485104167,68
14-10-2023,32.48193182,79.58954545,1.592916667,5.396875,15.24666667,0.648229167,6.27625,80
15-10-2023,27.19333333,66.62333333,1.3834375,4.344270833,11.42989583,0.566770833,6.86125,70
16-10-2023,31.06916667,76.11916667,1.3675,4.763645833,12.71708333,0.7665625,7.351145833,83
17-10-2023,15.33555556,37.55333333,2.763219697,4.362954545,11.19204545,0.312753623,6.366212121,46
18-10-2023,16.54,40.52291667,1.3496875,4.394479167,12.86229167,0.2821875,5.713958333,40
19-10-2023,20.08125,49.19208333,1.327708333,4.016145833,15.4703125,0.268333333,5.574375,52
20-10-2023,30.35916667,74.38,1.2415625,4.2384375,24.7425,0.4740625,5.054166667,61
21-10-2023,35.02916667,85.82166667,1.183958333,4.365625,29.85875,0.7778125,6.055833333,79
22-10-2023,32.58854167,79.835,1.171979167,4.279166667,36.6375,0.858333333,5.0453125,79
23-10-2023,36.2875,88.90416667,1.162604167,4.456041667,37.34302083,1.199479167,4.675729167,80
24-10-2023,29.84166667,73.11333333,1.1271875,4.395833333,36.86020833,0.888958333,4.809166667,78
25-10-2023,30.32272727,74.29136364,1.879270833,4.489166667,36.0975,0.594375,4.837395833,70
26-10-2023,28.255,69.22458333,1.145729167,4.5571875,36.00760417,0.5228125,4.770416667,70
27-10-2023,34.405,84.2925,1.1409375,4.304270833,36.95333333,1.048958333,4.691770833,74
28-10-2023,35.1421875,91.380625,1.157291667,4.8115625,38.60729167,1.338541667,4.254166667,80
29-10-2023,25.07590909,78.54852273,1.342361111,4.874965278,38.56006944,1.149791667,4.756423611,77
30-10-2023,26.91958333,84.3525,1.291145833,6.590104167,26.4684375,1.408645833,5.4234375,80
31-10-2023,33.73909091,102.1263636,1.729201389,7.143541667,15.439375,1.800590278,4.918020833,84
01-11-2023,32.15083333,90.02583333,1.319791667,5.543333333,15.961875,1.475729167,4.8165625,89
02-11-2023,26.04125,72.91833333,1.389583333,6.131666667,15.85270833,1.379791667,4.493229167,66
03-11-2023,24.39666667,68.31416667,1.348125,5.705625,15.37354167,1.0953125,5.532708333,67
04-11-2023,28.96666667,81.10833333,1.310208333,6.132604167,15.33635417,1.320104167,5.9553125,78
05-11-2023,36.05166667,100.9466667,1.309270833,6.496979167,16.11833333,1.689895833,5.349479167,86
06-11-2023,37.81208333,105.87625,1.288541667,4.9296875,24.698125,1.2284375,4.9609375,108
07-11-2023,39.89541667,111.7054167,1.155625,4.7303125,38.1084375,1.153125,4.770520833,100
08-11-2023,43.52541667,118.505,1.221493056,5.385659722,36.60756944,1.406458333,4.851944444,93
09-11-2023,53.60619048,139.3119048,1.271979167,3.259722222,28.36927083,2.340729167,5.1859375,121
10-11-2023,51.23608696,133.2134783,1.248125,7.768645833,32.9728125,2.642916667,7.172708333,130
11-11-2023,56.42791667,143.1195833,1.3815625,4.733229167,19.18229167,1.8328125,4.482083333,161
12-11-2023,107.3216667,141.998125,1.328645833,5.6390625,16.04635417,1.083854167,5.4896875,108
13-11-2023,177.6851042,193.6898913,1.364166667,5.7721875,17.3521875,1.3309375,6.959270833,192
14-11-2023,32.84041667,54.73416667,1.361458333,6.865416667,16.3965625,1.733125,5.975833333,78
15-11-2023,36.56427083,66.1771875,1.362395833,6.395520833,17.63708333,1.856666667,6.384270833,64
16-11-2023,46.06541667,88.29125,1.338333333,7.705208333,18.69145833,2.230625,5.40375,75
17-11-2023,40.07354167,75.20625,1.337291667,6.051458333,17.00489583,1.2275,5.634270833,82
18-11-2023,34.21407895,68.325,1.288020833,5.254791667,20.82614583,1.165208333,4.959375,66
19-11-2023,42.6640625,78.01125,1.293541667,4.611458333,24.85625,1.551354167,5.027083333,70
20-11-2023,42.23072917,78.20625,1.259479167,4.970208333,24.38302083,1.525729167,5.485520833,72
21-11-2023,41.22,76.89125,1.312395833,4.5984375,22.41447917,0.984166667,7.7959375,78
22-11-2023,42.31822917,74.585,1.311979167,4.615833333,21.13114583,0.81875,8.1340625,70
23-11-2023,61.01364583,131.5725,1.268645833,5.145729167,24.291875,1.985729167,7.128541667,94
24-11-2023,54.70385417,108.91625,28.36229167,5.33125,25.77864583,2.57,6.379479167,98
25-11-2023,56.85822917,113.1975,53.973125,5.159479167,26.234375,2.7659375,5.556979167,94
26-11-2023,53.5225,107.605,55.90041667,5.499479167,26.21604167,2.452916667,5.243958333,97
27-11-2023,57.97416667,116.81375,47.06489583,5.3971875,24.51697917,1.925833333,8.6225,92
28-11-2023,61.21708333,115.59125,43.0675,5.326666667,23.98229167,2.290520833,6.1975,113
29-11-2023,35.9446875,74.125,37.69375,5.148541667,22.50364583,1.518645833,6.0009375,72
30-11-2023,45.21636364,77.66181818,34.88274306,5.187916667,23.10003472,1.453993056,6.655486111,80
01-12-2023,36.45375,66.87,26.11166667,4.524791667,22.33385417,1.397604167,4.6046875,61
02-12-2023,33.71458333,63.3325,26.416875,4.5990625,22.78114583,1.406354167,5.027604167,57
03-12-2023,35.80697917,68.65,29.84895833,4.912395833,22.78291667,1.367604167,5.486666667,61
04-12-2023,31.92677083,66.85,33.22708333,5.181875,23.27114583,1.498854167,5.062395833,60
05-12-2023,13.92708333,29.43,21.36760417,4.288958333,19.78822917,0.421458333,4.506041667,31
06-12-2023,24.53541667,47.55572917,26.20572917,4.7021875,21.613125,0.855729167,4.144895833,46
07-12-2023,20.58145833,27.48270833,20.32625,4.143541667,20.30208333,0.555,3.965104167,27
08-12-2023,34.3125,44.78154762,20.38857639,4.154270833,19.96541667,0.635277778,5.147638889,36
09-12-2023,55.49125,73.98833333,22.85989583,4.4221875,19.65864583,0.658229167,6.086145833,56
10-12-2023,61.00072917,79.34125,25.78614583,4.595729167,19.16635417,0.648020833,6.777916667,84
11-12-2023,65.5575,80.12583333,35.055625,4.838333333,21.98989583,1.738333333,6.66,70
12-12-2023,78.32010417,107.3872917,38.64041667,4.385833333,33.52916667,2.6221875,5.105833333,109
13-12-2023,44.4346875,79.37541667,31.6065625,4.96875,29.14791667,1.326770833,6.648541667,88
14-12-2023,36.4025,72.8075,30.168125,5.042916667,19.61479167,0.859791667,5.611666667,75
15-12-2023,37.44333333,74.88875,33.96833333,5.293645833,20.0325,0.93625,6.022395833,75
16-12-2023,45.51541667,91.0325,36.58854167,5.551875,20.85041667,1.184270833,5.823333333,92
17-12-2023,42.57083333,85.14375,33.63520833,5.366145833,20.42333333,0.987083333,6.289583333,93
18-12-2023,45.44136364,90.885,30.98729167,5.176770833,20.38479167,1.1146875,6.465729167,90
19-12-2023,40.30727273,80.61681818,31.07145833,5.164479167,20.45645833,1.049791667,5.812395833,83
20-12-2023,42.71041667,85.42375,29.9028125,5.12875,20.27447917,0.974479167,6.091875,89
21-12-2023,49.3575,98.7175,33.91260417,5.2209375,21.64364583,1.5625,5.9121875,85
22-12-2023,58.17125,116.3425,39.6190625,5.814375,24.26989583,1.557916667,6.340104167,108
23-12-2023,70.68989583,142.0427083,42.22239583,5.4309375,25.93864583,2.5196875,4.2640625,122
24-12-2023,48.14125,100.2929167,38.90666667,4.689791667,29.03802083,2.603020833,4.483229167,113
25-12-2023,36.89166667,76.85958333,31.01104167,4.84,24.8953125,1.488229167,5.7303125,83
26-12-2023,37.36958333,80.52916667,29.12052083,4.888645833,23.8665625,1.463541667,5.4471875,84
27-12-2023,50.53375,113.70125,33.3265625,5.151770833,25.94677083,2.126875,5.364375,96
28-12-2023,44.09041667,99.2025,26.91270833,4.826458333,24.16677083,1.610625,4.371458333,96
29-12-2023,36.23,81.51916667,21.056875,4.568125,20.78208333,1.0221875,6.185,80
30-12-2023,40.05375,90.12041667,19.08,3.623541667,28.21663194,0.819583333,6.162916667,80
31-12-2023,39.93291667,89.8525,18.5765625,3.11375,51.671875,0.768229167,5.736875,82
01-01-2024,37.25,83.81,19,3.28,47.59,1.06,4.34,82
02-01-2024,58.41,131.43,22.74,3.12,49.28,2.59,4.81,104
03-01-2024,47.94,108.62,20.78,3.29,50.21,1.92,4.5,120
04-01-2024,31.19,77.97,16.86,2.83,51.35,1.66,4.61,94
05-01-2024,26.32,65.81,13.52,2.79,38.33,1.37,4.26,68
06-01-2024,21.83,54.57,10.77,2.6,25.49,1.09,4.14,61
07-01-2024,21.57,53.92,10.75,2.51,25.96,0.89,4.54,55
08-01-2024,22.72,56.8,14.52,2.72,26.51,1.03,5.48,54
09-01-2024,24.37,60.93,18.8,3.16,27.16,1.13,6.12,59
10-01-2024,16.88,42.21,9.26,2.39,27.51,0.62,5.36,48
11-01-2024,17.77,44.44,12.19,2.66,27.53,0.68,5.01,37
12-01-2024,28.94,72.35,14.81,2.92,27.46,1.03,4.7,57
13-01-2024,24.98,62.44,13.81,2.87,27.63,1,6,63
14-01-2024,26.19,65.48,14.33,3.03,28.06,1.13,4.79,62
15-01-2024,29.02,72.56,11.5,2.78,28.07,1,6.63,64
16-01-2024,33.25,83.13,14.22,3.18,27.93,1.09,4.38,80
17-01-2024,25.71,64.28,9.9,2.97,27.15,0.2,4.51,55
18-01-2024,24.72,61.8,8.69,2.9,27.05,0.1,4.72,56
19-01-2024,26.98,67.46,9.28,2.89,27.01,1.11,5.76,64
20-01-2024,29.28,73.21,10.53,3.1,27.29,1.81,4.93,75
21-01-2024,25.69,64.22,7.43,2.78,27.48,0.36,5.33,53
22-01-2024,43.12,107.8,11.92,3.04,27.39,1.25,4.65,79
23-01-2024,30.63,76.58,11.25,3.21,27.69,0.87,4.49,71
24-01-2024,31.5,78.76,9.62,3.1,27.76,0.98,4.11,72
25-01-2024,30.8,77,10.89,3.09,27.78,1.05,4.68,73
26-01-2024,37.05,92.62,10.7,3.26,27.99,1.05,4.32,76
27-01-2024,32.39,80.99,12.68,2.83,27.59,1.88,7.3,66
28-01-2024,24.37,60.91,13.55,3.32,27.2,2.48,4.81,73
29-01-2024,22.38,55.94,12.25,3.5,28.04,0.44,5.45,63
30-01-2024,26.77,66.93,21.62,4.25,28.59,0.88,6.72,74
31-01-2024,32.5,81.26,39.3,5.28,28.1,1.97,10.97,95
01-02-2024,16.94,45.85,13.45,3.53,27.78,0.41,32.07,56
02-02-2024,13.24,41.48,3.68,2.85,28.25,0.69,61.22,62
03-02-2024,15.62,32.37,1.24,2.41,28.72,0.26,50.08,42
04-02-2024,31.91,44.67,3.3,2.69,29.13,0.3,44.07,39
05-02-2024,29.6,41.43,2.68,3.32,29.53,0.52,91.47,47
06-02-2024,24.36,34.09,1.83,2.6,28.2,0.21,110.96,42
07-02-2024,33.26,46.57,2.74,2.61,25.76,0.23,126.02,48
08-02-2024,35.14,49.2,0.06,2.35,25.43,0.13,,48
09-02-2024,47.74,66.84,21.77,3.58,25.47,0.6,,55
10-02-2024,76.67,107.34,11.5,4.73,25.65,1.17,,139
11-02-2024,71.21,101.37,10.75,5.17,26.3,1.54,,133
12-02-2024,42.89,63.63,,3.22,28.01,1.7,6.82,117
13-02-2024,18.36,36.72,,3.17,30.08,0.81,,42
14-02-2024,14.76,29.53,0.92,2.56,30.63,0.69,9.31,32
15-02-2024,26.01,52.03,4.47,3.52,37.38,0.98,16.84,33
16-02-2024,19.47,38.93,4.89,2.84,45.66,0.79,23.13,41
17-02-2024,18.16,36.31,,3.12,55.3,0.45,1.06,48
18-02-2024,20.66,41.33,,3.51,57.98,0.56,0.65,48
19-02-2024,16.89,33.78,,3.92,41.09,0.49,7.29,39
20-02-2024,17.41,34.81,32.45,4.33,30.67,0.48,10.44,36
21-02-2024,11.02,22.04,1.09,3.9,24.54,0.52,3.29,28
22-02-2024,10.67,21.35,1.23,3.42,18.33,0.35,3.56,22
23-02-2024,15.3,30.58,1.43,2.91,18.3,0.45,4.62,26
24-02-2024,17.83,35.67,1.55,3.47,18.03,0.72,4.13,34
25-02-2024,20.93,41.86,1.71,3.18,17.36,0.87,4.45,32
26-02-2024,26.16,52.32,1.27,3.26,17.4,1.42,4.25,46
27-02-2024,21.63,43.25,1.24,3.19,17.75,0.89,2.14,48
28-02-2024,9.97,19.94,1.23,2.49,17.69,0.16,6.32,22
29-02-2024,11.7,23.4,1.13,2.55,30.46,0.17,8.46,28
01-03-2024,15.48,30.82,1.36,3.28,35.29,0.43,9.97,34
02-03-2024,18.4,36.8,1.13,3.46,38.87,0.63,2.47,40
03-03-2024,7.61,15.22,1.11,2.84,36.72,0.12,1.12,56
04-03-2024,10.02,20.04,1.06,2.54,36.45,0.08,3.23,29
05-03-2024,8.75,17.51,1.13,2.45,35.2,0.03,6.39,23
06-03-2024,12.16,24.33,1.11,2.77,38.32,0.1,6.19,30
07-03-2024,11.98,23.97,1.55,2.99,28.64,0.19,9.94,32
08-03-2024,10.99,21.98,1.29,2.77,17.11,0.19,7.98,24
09-03-2024,11.87,23.74,1.27,2.64,17.7,0.19,9.72,24
10-03-2024,14.86,29.71,1.49,3.2,17.46,0.48,8.94,30
11-03-2024,16.76,33.53,1.64,3.85,17.44,0.74,10.27,36
12-03-2024,16.45,32.9,2.66,2.74,22.88,0.4,6.99,39
13-03-2024,16.27,32.52,1.07,3.1,41.1,0.47,3.3,38
14-03-2024,18.75,37.48,1.07,3.49,46.1,0.69,2.85,41
15-03-2024,18.96,37.98,1.22,3.72,30.9,0.69,3.57,44
16-03-2024,15.79,31.57,1.24,3.45,21,0.4,2.82,35
17-03-2024,18.65,37.29,1.05,3.07,39.76,0.39,4.01,38
18-03-2024,23.98,47.97,1.25,4.29,25.96,1.02,5.52,57
19-03-2024,18.73,37.45,1.49,3.58,16.07,0.6,6.67,48
20-03-2024,9.85,19.7,1.63,3.09,15.85,0.28,3.04,24
21-03-2024,6.94,13.88,1.29,3.27,16.15,0.55,2.88,21
22-03-2024,13.89,27.73,1.21,3.4,18.22,0.64,3.43,26
23-03-2024,18.07,36.11,1.54,3.31,20.15,0.62,4.45,31
24-03-2024,19.4,38.8,1.22,3.47,19.94,1.07,5,34
25-03-2024,19.48,38.95,1.4,2.72,20.23,0.8,5.49,45
26-03-2024,13.98,27.94,1.22,2.83,20.25,0.6,6.36,29
27-03-2024,17.15,34.31,1.23,3.72,20.37,1.19,4.56,32
28-03-2024,19.52,39.05,1.22,3.28,20.71,0.73,6.14,38
29-03-2024,16.82,33.62,1.19,3.26,21.1,0.71,4.49,32
30-03-2024,20.95,41.92,1.19,3.68,21.25,0.78,4.86,46
31-03-2024,12.73,25.47,1.2,2.41,20.96,0.16,6.26,30
01-04-2024,15.69,31.36,1.23,2.35,19.31,0.11,11.33,30
02-04-2024,17.67,35.36,1.63,2.5,18.42,0.21,10.03,34
03-04-2024,16.79,33.56,1.21,3.69,20.47,0.66,7.35,32
04-04-2024,20.25,40.5,1.21,3.79,20.75,0.87,6.52,44
05-04-2024,18.73,37.28,1.81,3.04,20.93,0.47,6.68,43
06-04-2024,17.8,35.6,1.28,2.98,20.67,0.4,7.37,36
07-04-2024,16.07,32.14,1.23,2.98,20.55,0.36,6.87,41
08-04-2024,13.27,26.55,1.24,3.21,20.46,0.48,6.04,31
09-04-2024,13.93,27.85,1.24,2.94,20.23,0.36,6.88,29
10-04-2024,17.57,35.13,1.22,4.15,20.18,1.15,8.41,34
11-04-2024,13.91,27.84,1.22,3.15,20.07,0.57,7.99,40
12-04-2024,14.63,29.28,1.21,2.86,20.05,0.39,8.04,30
13-04-2024,16.94,33.86,1.18,4.5,20.03,1.02,7.87,35
14-04-2024,13.43,26.88,1.23,2.9,20.27,0.44,7.12,35
15-04-2024,16.35,32.7,1.22,3.07,20.51,0.45,9.97,36
16-04-2024,17.97,35.94,1.23,2.53,20.79,0.33,8.18,35
17-04-2024,18.9,37.81,1.2,2.3,21.17,0.22,10.95,37
18-04-2024,17.53,35.06,1.25,2.37,20.92,0.17,10.66,36
19-04-2024,16.86,33.72,1.24,2.35,21.15,0.16,9.9,35
20-04-2024,16.76,33.5,1.21,2.6,21.14,0.19,8.55,32
21-04-2024,20.18,40.36,1.25,2.67,20.93,0.24,11.96,40
22-04-2024,16.39,32.77,1.23,3.13,21.13,0.51,8.3,34
23-04-2024,12.17,24.36,1.21,2.51,21.15,0.23,9.08,28
24-04-2024,12.44,24.83,1.24,3.02,21,0.29,8.54,27
25-04-2024,14.13,28.27,1.22,2.96,22.21,0.32,11.13,38
26-04-2024,14.24,28.5,1.26,3.05,21.19,0.34,10.25,35
27-04-2024,11.45,22.92,1.24,2.35,20.95,0.13,9.67,29
28-04-2024,14.99,29.98,1.21,2.42,21.41,0.2,9.4,31
29-04-2024,16.92,33.83,1.24,3.74,21.64,0.68,10.4,38
30-04-2024,19.7,39.42,1.23,2.41,21.59,0.28,12.33,45
01-05-2024,16.64,33.27,1.22,3.2,21.01,0.43,13.33,39
02-05-2024,17.96,35.95,1.23,2.66,20.6,0.25,13.75,42
03-05-2024,17.37,34.76,1.18,3.63,20.88,0.61,14.61,49
04-05-2024,19.96,39.9,1.21,4.03,19.95,0.68,13.76,56
05-05-2024,24.67,49.36,1.24,4.42,20.6,1.39,12.61,67
06-05-2024,21.94,43.88,1.26,2.74,21.54,0.79,9.16,60
07-05-2024,16.07,32.14,1.28,2.4,20.05,0.32,9.86,37
08-05-2024,10.4,20.81,1.3,2.67,18.6,0.36,12.59,29
09-05-2024,10.8,21.59,1.3,2.46,18.71,0.37,14.27,28
10-05-2024,10.21,20.43,1.29,2.78,18.89,0.43,14.41,27
11-05-2024,15.5,31.01,1.28,2.69,18.95,0.5,13.96,30
12-05-2024,12.71,25.43,1.23,2.47,18.97,0.39,15.6,38
13-05-2024,11.09,22.17,1.28,2.32,19.14,0.38,15,29
14-05-2024,13.63,27.25,1.32,2.96,19.12,0.58,14.5,32
15-05-2024,14.87,29.76,1.24,3.06,19.17,0.45,14.98,39
16-05-2024,18.69,37.38,1.28,3.82,19.26,0.98,16.91,44
17-05-2024,19.65,39.3,1.32,3,19.71,0.64,11.75,47
18-05-2024,13.8,27.6,1.42,3.27,19.84,0.65,9.99,31
19-05-2024,14.47,28.93,1.65,3.03,19.52,0.5,9.79,31
20-05-2024,15.18,30.36,1.3,2.36,19.61,0.35,12.79,36
21-05-2024,5.45,18.99,1.24,2.34,20.05,0.31,12.25,29
22-05-2024,3.4,16.71,1.28,2.26,19.79,0.31,11.22,30
23-05-2024,,,1.33,2.23,19.96,0.31,7.76,29
24-05-2024,34.15,52.96,1.24,3.3,22.79,0.75,7.13,29
25-05-2024,30.67,47.59,1.22,3,22.92,0.6,7.11,34
26-05-2024,30.53,47.37,1.26,2.54,22.95,0.41,8.86,36
27-05-2024,21.27,32.99,2.15,2.51,22.67,0.33,10.2,31
28-05-2024,32.91,51.07,3.51,2.61,20.02,0.4,12.15,33
29-05-2024,44.76,69.46,4.27,3.56,19.92,0.87,14.01,45
30-05-2024,46.52,70.47,2.95,3.04,19.76,0.47,11.2,61
31-05-2024,36.56,50.03,1.34,2.31,19.95,0.38,11.35,48
01-06-2024,22.45,30.73,1.29,2.2,19.87,0.43,11.5,44
02-06-2024,25.55,34.97,1.28,2.08,20.13,0.3,12.66,40
03-06-2024,24.05,32.92,1.29,3.11,20.24,0.54,11.29,37
04-06-2024,28.37,38.83,1.26,2.79,20.3,0.37,15.04,40
05-06-2024,24.22,33.15,1.27,2.39,20.31,0.48,13.99,41
06-06-2024,29.98,41.03,1.36,2.76,21.36,0.42,10.46,45
07-06-2024,34.4,47.07,1.23,3.11,22.92,0.58,12.34,50
08-06-2024,41.62,56.95,1.19,3.1,23.59,0.5,12.67,57
09-06-2024,31.72,43.41,1.23,3.03,23.33,0.43,11.06,48
10-06-2024,33.32,45.6,1.23,3.3,22.55,0.47,12.44,59
11-06-2024,28.13,38.49,1.31,3.31,21.6,0.45,11.92,44
12-06-2024,34.27,46.87,1.33,4.26,20.01,1.08,13.15,52
13-06-2024,34.73,47.53,1.2,2.94,22.79,0.41,10.63,55
14-06-2024,27.56,37.72,1.25,2.62,25.52,0.27,6.52,46
15-06-2024,33.86,46.34,1.19,2.62,25.8,0.32,7.04,57
16-06-2024,29.08,39.8,1.21,2.71,27.33,0.26,5.95,50
17-06-2024,26.4,36.13,1.26,2.17,26.17,0.19,6.93,48
18-06-2024,25.54,34.94,1.2,2.1,24.04,0.15,7.64,48
19-06-2024,17.23,23.57,1.2,2.19,22.97,0.16,6.59,35
20-06-2024,16.69,22.84,1.18,2.39,22.75,0.29,7.88,30
21-06-2024,14.27,19.53,1.17,2.42,22.38,0.29,9.52,29
22-06-2024,18.36,25.12,1.18,2.45,22.62,0.36,6.92,32
23-06-2024,16.82,23.02,1.22,2.22,23.1,0.34,8.25,34
24-06-2024,19.32,26.43,1.2,2.54,22.86,0.44,7.4,37
25-06-2024,19.26,26.35,1.23,2.35,22.6,0.4,7.68,38
26-06-2024,16.22,22.17,2.81,2.18,24.1,0.38,4.54,31
27-06-2024,14.24,19.49,2.77,2.24,23.54,0.42,2.64,32
28-06-2024,15.62,21.37,1.27,2.3,22.93,0.42,4.81,33
29-06-2024,12.61,17.26,1.25,2.27,23.59,0.34,4.59,35
30-06-2024,9,12.32,1.19,2.05,23.29,0.27,2.55,30
01-07-2024,7.29,9.97,1.2,2.01,23.74,0.23,2.08,30
02-07-2024,9.15,12.53,1.3,2.02,22.95,0.25,1.79,31
03-07-2024,8.73,11.95,1.22,2.06,22.96,0.38,1.82,31
04-07-2024,11.08,15.17,1.26,2.04,23.2,0.44,2.5,31
05-07-2024,6.9,9.44,1.22,1.92,23.32,0.3,2.13,34
06-07-2024,8.58,11.74,1.21,2.07,23.66,0.44,2.51,34
07-07-2024,8.07,11.05,1.52,2.08,23.33,0.39,1.55,33
08-07-2024,16.16,22.12,1.21,2.21,23.23,0.59,4.03,32
09-07-2024,17.79,24.35,1.21,2.18,22.92,0.48,3.17,45
10-07-2024,12.34,16.88,1.2,1.87,25.1,0.33,15.29,37
11-07-2024,14.06,18.47,1.96,1.86,24.07,0.31,4.3,42
12-07-2024,32.58,60.34,1.27,2.22,20.83,0.31,1.97,55
13-07-2024,37.13,68.76,1.28,2.26,20.56,0.37,3.54,54
14-07-2024,25.9,47.96,1.26,2.06,21.33,0.25,4.42,50
15-07-2024,33.72,62.44,1.3,2.19,20.72,0.32,4.38,60
16-07-2024,24.06,44.55,1.3,2.09,20.93,0.24,3.12,43
17-07-2024,25.32,46.88,1.27,1.92,20.77,0.16,5.16,45
18-07-2024,33.86,62.7,1.12,2.15,21.57,0.33,4.19,57
19-07-2024,33.34,61.73,1.22,1.95,22.88,0.31,3.8,64
20-07-2024,28.37,52.54,1.22,2.07,22.9,0.32,3.23,55
21-07-2024,24.67,45.69,1.13,1.83,22.92,0.19,3.54,44
22-07-2024,26.7,49.45,1.21,1.85,22.17,0.2,4.31,48
23-07-2024,20.27,37.53,1.22,1.9,20.91,0.25,4.05,47
24-07-2024,28.69,53.14,1.3,1.9,21.3,0.26,4,43
25-07-2024,30.38,56.26,1.23,1.83,20.81,0.26,4.46,57
26-07-2024,33,61.11,1.24,1.88,20.85,0.33,4.06,67
27-07-2024,28.13,52.08,1.5,1.84,21.06,0.26,3.8,76
28-07-2024,26.75,49.53,1.32,1.77,20.99,0.17,4.74,48
29-07-2024,27.23,50.42,1.26,1.78,21.09,0.23,4.23,59
30-07-2024,28.27,52.35,1.24,1.79,20.96,0.16,5.17,58
31-07-2024,18.51,34.29,2.23,1.82,21.23,0.21,4.39,45
01-08-2024,28.02,51.88,1.9,1.83,21.19,0.26,4.5,44
02-08-2024,18.9,34.99,1.23,1.71,22.58,0.2,3.11,34
03-08-2024,10.46,19.36,1.8,1.61,23.79,0.1,1.9,35
04-08-2024,18.08,33.48,1.27,1.69,23.36,0.27,1.51,32
05-08-2024,24.3,45,1.2,1.61,23.08,0.17,1.99,42
06-08-2024,23.14,42.85,1.22,1.67,22.22,0.31,1.63,54
07-08-2024,21.37,39.58,1.31,1.73,20.81,0.38,1.8,37
08-08-2024,28.21,52.24,1.28,1.66,21.85,0.26,1.96,53
09-08-2024,16.96,31.41,1.23,1.62,23.23,0.22,1.62,54
10-08-2024,23.39,43.31,1.28,1.59,23.19,0.16,1.47,48
11-08-2024,18.2,33.71,1.18,1.64,23.72,0.15,1.51,48
12-08-2024,27.52,50.97,1.23,1.79,23.11,0.37,1.04,41
13-08-2024,25.83,47.83,1.22,1.77,22.94,0.32,1.22,66
14-08-2024,32.71,60.59,1.23,1.74,23.14,0.39,0.81,93
15-08-2024,29.45,54.54,1.23,1.75,23.25,0.27,1.9,51
16-08-2024,30.93,57.28,1.24,1.8,23.11,0.3,2.34,80
17-08-2024,30.98,57.32,2.66,2.04,24.14,0.32,2.13,58
18-08-2024,18.55,34.35,1.23,1.89,23.44,0.12,3.24,45
19-08-2024,21.48,39.77,1.2,1.85,23.18,0.15,2.79,35
20-08-2024,22.87,42.35,1.23,1.99,23.55,0.31,1.91,45
21-08-2024,39.98,74.03,1.23,2.06,23.57,0.53,1.66,60
22-08-2024,24.63,45.61,1.26,2.02,21.13,0.31,2.39,68
23-08-2024,20.83,38.57,1.33,2.03,21.24,0.39,1.78,37
24-08-2024,20.72,38.37,1.26,1.99,21.35,0.33,2.63,35
25-08-2024,,,1.28,2.19,21.33,0.28,2.36,50
26-08-2024,29.42,54.49,1.3,2.01,21.36,0.22,3.24,49
27-08-2024,17.93,33.21,1.28,1.9,21.33,0.3,1.7,41
28-08-2024,21.01,38.9,3.01,1.91,21.28,0.28,1.52,45
29-08-2024,35.74,66.18,1.27,1.89,22.56,0.42,2.09,62
30-08-2024,38.56,71.41,1.22,2.14,22.39,0.45,4.26,59
31-08-2024,45.52,84.3,1.29,2.15,21.34,0.4,3.71,100
01-09-2024,34.4,63.7,3.15,1.85,21.45,0.18,3.61,67
02-09-2024,30.36,56.23,9.98,1.93,21.34,0.25,2.94,52
03-09-2024,33.08,61.26,1.26,2.18,21.27,0.33,2.56,57
